date,cluster,PM2.5,PM10,SO2,NO2,CO,O3
2014-05-02,1,12.0,19.0,2.0,26.0,400.0,76.0
2014-05-02,1,19.0,55.0,2.0,50.0,600.0,41.0
2014-05-02,1,18.0,40.0,2.0,63.0,700.0,26.0
2014-05-02,1,27.0,57.0,2.0,89.0,1000.0,2.0
2014-05-03,1,30.0,55.0,2.0,87.0,900.0,2.0
2014-05-03,1,37.0,83.0,3.0,89.0,900.0,2.0
2014-05-03,1,31.0,77.0,2.0,83.0,600.0,2.0
2014-05-03,1,32.0,90.0,2.0,77.0,500.0,2.0
2014-05-03,1,33.0,72.0,2.0,65.0,600.0,2.0
2014-05-03,1,30.0,78.0,2.0,52.0,500.0,2.0
2014-05-03,1,33.0,79.0,2.0,69.0,600.0,2.0
2014-05-03,1,40.0,108.0,4.0,63.0,700.0,5.0
2014-05-03,1,50.0,107.0,15.0,62.0,600.0,16.0
2014-05-03,1,56.0,108.0,20.0,55.0,600.0,34.0
2014-05-03,1,56.0,116.0,21.0,49.0,600.0,54.0
2014-05-03,0,55.0,81.0,23.0,27.0,600.0,101.0
2014-05-03,0,53.0,176.0,17.0,22.0,500.0,112.0
2014-05-03,0,52.0,200.0,11.0,21.0,400.0,108.0
2014-05-03,1,35.0,56.0,8.0,25.0,400.0,99.0
2014-05-03,0,84.0,84.0,7.0,17.0,400.0,93.0
2014-05-03,0,32.0,113.0,4.0,10.0,300.0,101.0
2014-05-03,1,24.0,105.0,3.0,11.0,300.0,82.0
2014-05-03,1,30.0,103.0,2.0,11.0,300.0,83.0
2014-05-04,1,29.0,74.0,2.0,10.0,300.0,81.0
2014-05-04,1,31.0,67.0,2.0,10.0,300.0,80.0
2014-05-04,1,27.0,39.0,2.0,10.0,300.0,79.0
2014-05-04,1,30.0,35.0,2.0,8.0,300.0,82.0
2014-05-04,1,31.0,40.0,2.0,11.0,300.0,79.0
2014-05-04,1,32.0,36.0,3.0,13.0,300.0,76.0
2014-05-04,1,33.0,36.0,2.0,13.0,300.0,76.0
2014-05-04,1,36.0,39.0,2.0,19.0,300.0,71.0
2014-05-04,1,33.0,38.0,2.0,19.0,300.0,73.0
2014-05-04,1,23.0,43.0,2.0,15.0,300.0,78.0
2014-05-04,1,22.0,47.0,2.0,13.0,300.0,84.0
2014-05-04,1,23.0,83.0,2.0,12.0,200.0,90.0
2014-05-04,1,30.0,79.0,2.0,11.0,200.0,93.0
2014-05-04,1,22.0,44.0,2.0,12.0,200.0,89.0
2014-05-04,1,45.0,55.0,2.0,13.0,200.0,87.0
2014-05-04,1,40.0,40.0,2.0,15.0,200.0,83.0
2014-05-04,1,22.0,41.0,2.0,16.0,200.0,83.0
2014-05-04,1,16.0,40.0,2.0,18.0,300.0,79.0
2014-05-04,1,14.0,38.0,2.0,26.0,300.0,68.0
2014-05-04,1,23.0,70.0,2.0,34.0,400.0,52.0
2014-05-04,1,27.0,62.0,2.0,67.0,700.0,16.0
2014-05-04,1,31.0,83.0,2.0,82.0,1000.0,2.0
2014-05-05,1,42.0,80.0,3.0,84.0,1000.0,2.0
2014-05-05,1,60.0,129.0,5.0,84.0,1200.0,2.0
2014-05-05,1,48.0,79.0,4.0,80.0,1000.0,2.0
2014-05-05,1,32.0,52.0,4.0,79.0,700.0,2.0
2014-05-05,1,29.0,88.0,5.0,70.0,700.0,2.0
2014-05-05,1,29.0,59.0,4.0,55.0,500.0,2.0
2014-05-05,1,29.0,78.0,2.0,72.0,400.0,2.0
2014-05-05,1,22.0,43.0,2.0,54.0,400.0,28.0
2014-05-05,1,23.0,23.0,2.0,29.0,300.0,64.0
2014-05-05,1,76.0,76.0,2.0,19.0,300.0,78.0
2014-05-05,1,16.0,48.0,2.0,20.0,200.0,82.0
2014-05-05,1,13.0,41.0,2.0,17.0,200.0,89.0
2014-05-05,1,15.0,19.0,2.0,13.0,200.0,99.0
2014-05-05,1,9.0,13.0,2.0,12.0,200.0,104.0
2014-05-05,1,23.0,23.0,3.0,16.0,200.0,104.0
2014-05-05,1,20.0,30.0,3.0,23.0,300.0,101.0
2014-05-05,1,54.0,54.0,3.0,25.0,300.0,105.0
2014-05-05,1,28.0,44.0,4.0,24.0,300.0,116.0
2014-05-05,0,21.0,66.0,4.0,26.0,300.0,115.0
2014-05-05,1,25.0,59.0,3.0,31.0,300.0,104.0
2014-05-05,1,40.0,65.0,4.0,45.0,400.0,84.0
2014-05-05,1,34.0,81.0,4.0,65.0,500.0,57.0
2014-05-05,1,35.0,81.0,5.0,70.0,500.0,49.0
2014-05-05,1,43.0,76.0,10.0,66.0,600.0,51.0
2014-05-06,1,46.0,81.0,14.0,47.0,600.0,59.0
2014-05-06,1,48.0,87.0,16.0,61.0,600.0,41.0
2014-05-06,1,45.0,80.0,18.0,53.0,600.0,45.0
2014-05-06,1,51.0,81.0,19.0,64.0,700.0,34.0
2014-05-06,1,62.0,81.0,15.0,90.0,1000.0,5.0
2014-05-06,2,70.0,108.0,14.0,95.0,1300.0,2.0
2014-05-06,2,60.0,104.0,15.0,92.0,1200.0,2.0
2014-05-06,2,58.0,108.0,24.0,83.0,1300.0,12.0
2014-05-06,2,62.0,110.0,34.0,84.0,1200.0,17.0
2014-05-06,2,66.0,103.0,37.0,79.0,1000.0,28.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-06,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,2,315.0,315.0,41.0,65.0,900.0,53.0
2014-05-07,1,33.0,33.0,41.0,65.0,900.0,53.0
2014-05-07,1,33.0,33.0,41.0,65.0,900.0,53.0
2014-05-07,1,13.0,13.0,41.0,65.0,900.0,53.0
2014-05-07,1,26.0,80.0,41.0,65.0,900.0,53.0
2014-05-07,1,25.0,80.0,41.0,65.0,900.0,53.0
2014-05-07,1,20.0,74.0,41.0,65.0,900.0,53.0
2014-05-07,1,21.0,66.0,41.0,65.0,900.0,53.0
2014-05-07,1,18.0,59.0,41.0,65.0,900.0,53.0
2014-05-07,1,12.0,44.0,41.0,65.0,900.0,53.0
2014-05-07,1,12.0,38.0,41.0,65.0,900.0,53.0
2014-05-07,1,8.0,37.0,2.0,18.0,300.0,97.0
2014-05-07,1,12.0,40.0,2.0,25.0,400.0,86.0
2014-05-07,1,21.0,72.0,2.0,36.0,400.0,67.0
2014-05-07,1,20.0,57.0,2.0,33.0,400.0,72.0
2014-05-07,1,22.0,72.0,2.0,51.0,500.0,52.0
2014-05-08,1,72.0,141.0,6.0,63.0,1100.0,54.0
2014-05-08,1,100.0,124.0,6.0,64.0,1200.0,57.0
2014-05-08,2,124.0,128.0,9.0,78.0,1400.0,31.0
2014-05-08,2,115.0,134.0,6.0,80.0,1500.0,15.0
2014-05-08,2,115.0,125.0,2.0,83.0,1500.0,6.0
2014-05-08,2,109.0,117.0,2.0,87.0,1500.0,6.0
2014-05-08,2,134.0,151.0,3.0,98.0,1800.0,2.0
2014-05-08,2,117.0,124.0,7.0,74.0,1900.0,34.0
2014-05-08,0,92.0,105.0,21.0,49.0,1900.0,84.0
2014-05-08,0,84.0,91.0,29.0,43.0,1400.0,99.0
2014-05-08,0,68.0,92.0,23.0,33.0,1000.0,117.0
2014-05-08,0,55.0,74.0,17.0,25.0,900.0,127.0
2014-05-08,0,58.0,68.0,15.0,21.0,900.0,139.0
2014-05-08,0,57.0,72.0,14.0,22.0,900.0,143.0
2014-05-08,0,58.0,75.0,12.0,23.0,800.0,149.0
2014-05-08,0,63.0,82.0,12.0,20.0,800.0,163.0
2014-05-08,0,61.0,91.0,14.0,29.0,800.0,164.0
2014-05-08,0,64.0,87.0,16.0,26.0,800.0,176.0
2014-05-08,0,56.0,93.0,13.0,30.0,800.0,167.0
2014-05-08,0,51.0,96.0,11.0,37.0,800.0,152.0
2014-05-08,0,68.0,136.0,17.0,60.0,1300.0,108.0
2014-05-08,0,62.0,135.0,20.0,68.0,1600.0,85.0
2014-05-08,1,52.0,105.0,20.0,68.0,1300.0,76.0
2014-05-08,1,54.0,118.0,31.0,71.0,1100.0,70.0
2014-05-09,2,68.0,122.0,35.0,78.0,1200.0,55.0
2014-05-09,2,76.0,112.0,31.0,72.0,1200.0,59.0
2014-05-09,1,69.0,99.0,26.0,61.0,1100.0,63.0
2014-05-09,1,67.0,87.0,26.0,48.0,1000.0,74.0
2014-05-09,1,59.0,69.0,26.0,38.0,800.0,78.0
2014-05-09,1,59.0,87.0,24.0,34.0,800.0,66.0
2014-05-09,2,74.0,103.0,48.0,57.0,1900.0,62.0
2014-05-09,2,82.0,141.0,76.0,78.0,2800.0,53.0
2014-05-09,2,90.0,167.0,79.0,85.0,3100.0,43.0
2014-05-09,2,89.0,147.0,64.0,74.0,2600.0,51.0
2014-05-09,2,76.0,121.0,43.0,58.0,1900.0,65.0
2014-05-09,2,76.0,107.0,34.0,51.0,1800.0,74.0
2014-05-09,0,66.0,91.0,33.0,42.0,1200.0,93.0
2014-05-09,0,60.0,86.0,33.0,43.0,1200.0,97.0
2014-05-09,0,68.0,108.0,30.0,53.0,1600.0,85.0
2014-05-09,2,71.0,119.0,35.0,66.0,1500.0,78.0
2014-05-09,0,37.0,78.0,24.0,28.0,800.0,143.0
2014-05-09,0,30.0,105.0,15.0,31.0,600.0,133.0
2014-05-09,0,38.0,106.0,10.0,32.0,600.0,124.0
2014-05-09,0,46.0,116.0,14.0,36.0,800.0,112.0
2014-05-09,0,49.0,106.0,18.0,38.0,1100.0,104.0
2014-05-09,0,52.0,97.0,20.0,38.0,1200.0,102.0
2014-05-10,0,50.0,84.0,20.0,34.0,1100.0,99.0
2014-05-10,0,52.0,76.0,21.0,36.0,1200.0,88.0
2014-05-10,1,43.0,74.0,24.0,43.0,1200.0,75.0
2014-05-10,1,42.0,68.0,27.0,40.0,1300.0,73.0
2014-05-10,1,39.0,66.0,28.0,39.0,1200.0,72.0
2014-05-10,1,37.0,66.0,26.0,45.0,1200.0,61.0
2014-05-10,1,42.0,76.0,27.0,50.0,1300.0,56.0
2014-05-10,1,41.0,78.0,33.0,49.0,1400.0,59.0
2014-05-10,1,44.0,83.0,39.0,48.0,1400.0,63.0
2014-05-10,1,42.0,87.0,39.0,49.0,1400.0,64.0
2014-05-10,2,55.0,92.0,42.0,54.0,1500.0,65.0
2014-05-10,0,56.0,95.0,42.0,49.0,1400.0,75.0
2014-05-10,0,56.0,97.0,42.0,53.0,1500.0,75.0
2014-05-10,2,65.0,99.0,44.0,52.0,1600.0,81.0
2014-05-10,0,60.0,90.0,42.0,49.0,1400.0,96.0
2014-05-10,0,58.0,87.0,35.0,42.0,1300.0,111.0
2014-05-10,0,65.0,92.0,32.0,47.0,1300.0,110.0
2014-05-10,0,60.0,101.0,29.0,54.0,1300.0,105.0
2014-05-10,0,59.0,110.0,27.0,65.0,1500.0,96.0
2014-05-10,2,70.0,123.0,25.0,75.0,1600.0,80.0
2014-05-10,1,53.0,79.0,15.0,53.0,1000.0,84.0
2014-05-10,2,65.0,125.0,14.0,79.0,1400.0,45.0
2014-05-10,1,47.0,99.0,20.0,67.0,1500.0,52.0
2014-05-10,1,31.0,60.0,4.0,38.0,1000.0,73.0
2014-05-11,1,28.0,33.0,2.0,45.0,900.0,41.0
2014-05-11,1,45.0,45.0,2.0,43.0,1400.0,46.0
2014-05-11,1,48.0,48.0,2.0,27.0,1400.0,64.0
2014-05-11,1,45.0,45.0,2.0,23.0,1300.0,61.0
2014-05-11,1,42.0,42.0,2.0,7.0,1100.0,77.0
2014-05-11,1,39.0,39.0,2.0,15.0,1000.0,84.0
2014-05-11,1,37.0,37.0,2.0,17.0,900.0,80.0
2014-05-11,1,29.0,29.0,2.0,22.0,800.0,79.0
2014-05-11,1,21.0,21.0,2.0,24.0,800.0,76.0
2014-05-11,1,23.0,23.0,2.0,25.0,900.0,72.0
2014-05-11,1,19.0,19.0,2.0,25.0,900.0,79.0
2014-05-11,1,16.0,16.0,2.0,26.0,800.0,85.0
2014-05-11,1,11.0,11.0,2.0,25.0,700.0,94.0
2014-05-11,1,13.0,13.0,2.0,23.0,700.0,99.0
2014-05-11,1,8.0,8.0,2.0,19.0,600.0,109.0
2014-05-11,1,8.0,8.0,2.0,18.0,600.0,109.0
2014-05-11,1,3.0,5.0,2.0,19.0,600.0,105.0
2014-05-11,1,3.0,5.0,2.0,27.0,700.0,86.0
2014-05-11,1,16.0,17.0,2.0,36.0,700.0,79.0
2014-05-11,1,18.0,19.0,2.0,31.0,700.0,84.0
2014-05-11,1,23.0,23.0,2.0,38.0,700.0,69.0
2014-05-11,1,23.0,27.0,2.0,43.0,800.0,55.0
2014-05-11,1,17.0,24.0,2.0,41.0,800.0,43.0
2014-05-12,1,22.0,27.0,2.0,59.0,900.0,15.0
2014-05-12,1,24.0,27.0,2.0,69.0,900.0,2.0
2014-05-12,1,34.0,34.0,2.0,63.0,900.0,2.0
2014-05-12,1,28.0,28.0,2.0,57.0,700.0,10.0
2014-05-12,1,33.0,33.0,2.0,51.0,700.0,6.0
2014-05-12,1,21.0,21.0,2.0,51.0,800.0,2.0
2014-05-12,1,28.0,30.0,2.0,46.0,900.0,2.0
2014-05-12,1,43.0,53.0,2.0,55.0,1200.0,2.0
2014-05-12,1,57.0,68.0,2.0,83.0,2100.0,6.0
2014-05-12,1,35.0,35.0,4.0,54.0,1000.0,46.0
2014-05-12,1,18.0,22.0,2.0,27.0,400.0,88.0
2014-05-12,1,17.0,51.0,2.0,30.0,400.0,99.0
2014-05-12,1,10.0,47.0,2.0,21.0,400.0,113.0
2014-05-12,0,18.0,40.0,2.0,19.0,400.0,128.0
2014-05-12,0,16.0,26.0,2.0,16.0,300.0,138.0
2014-05-12,0,14.0,43.0,2.0,17.0,300.0,144.0
2014-05-12,0,24.0,66.0,4.0,20.0,400.0,155.0
2014-05-12,0,28.0,91.0,6.0,25.0,500.0,154.0
2014-05-12,0,37.0,103.0,6.0,44.0,700.0,133.0
2014-05-12,0,44.0,122.0,7.0,49.0,700.0,131.0
2014-05-12,0,60.0,158.0,9.0,60.0,800.0,115.0
2014-05-12,0,59.0,156.0,11.0,57.0,800.0,97.0
2014-05-12,1,58.0,139.0,11.0,61.0,900.0,71.0
2014-05-12,0,52.0,100.0,18.0,48.0,800.0,91.0
2014-05-13,0,41.0,96.0,17.0,41.0,700.0,92.0
2014-05-13,1,40.0,97.0,14.0,51.0,700.0,74.0
2014-05-13,1,38.0,101.0,13.0,51.0,600.0,64.0
2014-05-13,1,38.0,102.0,7.0,67.0,700.0,37.0
2014-05-13,1,42.0,106.0,4.0,74.0,800.0,2.0
2014-05-13,1,47.0,109.0,3.0,56.0,700.0,2.0
2014-05-13,1,47.0,107.0,3.0,70.0,900.0,2.0
2014-05-13,1,56.0,138.0,3.0,67.0,1200.0,2.0
2014-05-13,2,78.0,168.0,12.0,104.0,1300.0,11.0
2014-05-13,2,84.0,177.0,13.0,113.0,1400.0,15.0
2014-05-13,2,92.0,196.0,19.0,131.0,1500.0,16.0
2014-05-13,2,105.0,226.0,26.0,136.0,1500.0,34.0
2014-05-13,2,96.0,180.0,23.0,127.0,1300.0,67.0
2014-05-13,0,75.0,129.0,19.0,83.0,1000.0,107.0
2014-05-13,0,59.0,120.0,16.0,49.0,700.0,126.0
2014-05-13,0,40.0,92.0,11.0,25.0,500.0,135.0
2014-05-13,0,33.0,93.0,8.0,23.0,400.0,129.0
2014-05-13,0,25.0,85.0,3.0,17.0,300.0,124.0
2014-05-13,0,20.0,78.0,3.0,17.0,300.0,119.0
2014-05-13,1,19.0,85.0,4.0,25.0,300.0,106.0
2014-05-13,1,24.0,87.0,2.0,23.0,300.0,98.0
2014-05-13,1,16.0,83.0,2.0,21.0,300.0,97.0
2014-05-13,1,14.0,75.0,2.0,23.0,300.0,87.0
2014-05-14,1,14.0,106.0,2.0,21.0,200.0,88.0
2014-05-14,0,22.0,162.0,2.0,16.0,200.0,80.0
2014-05-14,1,22.0,156.0,2.0,18.0,200.0,75.0
2014-05-14,1,22.0,136.0,2.0,20.0,200.0,73.0
2014-05-14,1,20.0,114.0,7.0,14.0,200.0,81.0
2014-05-14,1,13.0,85.0,7.0,13.0,200.0,79.0
2014-05-14,1,13.0,73.0,7.0,14.0,300.0,75.0
2014-05-14,1,11.0,73.0,7.0,16.0,300.0,70.0
2014-05-14,1,8.0,55.0,6.0,20.0,300.0,65.0
2014-05-14,1,8.0,38.0,6.0,17.0,300.0,70.0
2014-05-14,1,8.0,36.0,6.0,18.0,300.0,71.0
2014-05-14,1,15.0,30.0,6.0,16.0,300.0,75.0
2014-05-14,1,16.0,28.0,7.0,16.0,300.0,77.0
2014-05-14,1,9.0,26.0,6.0,17.0,300.0,80.0
2014-05-14,1,11.0,18.0,7.0,14.0,300.0,91.0
2014-05-14,1,12.0,20.0,7.0,12.0,300.0,100.0
2014-05-14,1,10.0,20.0,5.0,15.0,200.0,99.0
2014-05-14,1,9.0,21.0,6.0,20.0,300.0,94.0
2014-05-14,1,16.0,29.0,7.0,30.0,300.0,82.0
2014-05-14,1,12.0,46.0,5.0,41.0,400.0,75.0
2014-05-14,1,22.0,62.0,4.0,54.0,500.0,59.0
2014-05-14,1,26.0,76.0,4.0,75.0,500.0,32.0
2014-05-14,1,26.0,84.0,4.0,92.0,600.0,11.0
2014-05-14,1,28.0,86.0,4.0,87.0,500.0,11.0
2014-05-15,1,31.0,84.0,4.0,93.0,600.0,2.0
2014-05-15,1,37.0,87.0,4.0,90.0,600.0,2.0
2014-05-15,1,41.0,119.0,2.0,86.0,700.0,2.0
2014-05-15,1,38.0,93.0,3.0,83.0,800.0,2.0
2014-05-15,1,45.0,111.0,4.0,73.0,900.0,2.0
2014-05-15,1,45.0,112.0,5.0,57.0,800.0,2.0
2014-05-15,1,36.0,71.0,3.0,74.0,600.0,2.0
2014-05-15,1,25.0,51.0,4.0,63.0,500.0,14.0
2014-05-15,1,22.0,55.0,5.0,59.0,500.0,25.0
2014-05-15,1,27.0,69.0,6.0,71.0,700.0,21.0
2014-05-15,1,31.0,95.0,9.0,76.0,700.0,27.0
2014-05-15,1,33.0,118.0,13.0,74.0,700.0,38.0
2014-05-15,1,45.0,159.0,13.0,58.0,600.0,64.0
2014-05-15,0,61.0,240.0,13.0,49.0,500.0,89.0
2014-05-15,0,75.0,262.0,10.0,37.0,400.0,112.0
2014-05-15,0,86.0,295.0,6.0,29.0,400.0,122.0
2014-05-15,0,95.0,346.0,5.0,25.0,400.0,122.0
2014-05-15,0,94.0,338.0,8.0,34.0,500.0,135.0
2014-05-15,0,84.0,294.0,6.0,40.0,500.0,118.0
2014-05-15,0,70.0,249.0,8.0,47.0,500.0,104.0
2014-05-15,0,74.0,228.0,10.0,60.0,700.0,77.0
2014-05-15,2,80.0,243.0,12.0,85.0,800.0,45.0
2014-05-15,2,92.0,304.0,11.0,102.0,1000.0,32.0
2014-05-15,2,91.0,268.0,12.0,113.0,1400.0,14.0
2014-05-16,2,94.0,264.0,18.0,124.0,1500.0,4.0
2014-05-16,2,72.0,217.0,25.0,109.0,1200.0,9.0
2014-05-16,2,64.0,195.0,21.0,110.0,1100.0,2.0
2014-05-16,2,68.0,175.0,17.0,110.0,1100.0,2.0
2014-05-16,2,67.0,178.0,14.0,108.0,1100.0,2.0
2014-05-16,2,68.0,189.0,13.0,107.0,1100.0,2.0
2014-05-16,2,69.0,209.0,17.0,106.0,1100.0,2.0
2014-05-16,2,71.0,211.0,23.0,98.0,1100.0,11.0
2014-05-16,2,64.0,194.0,17.0,82.0,800.0,33.0
2014-05-16,1,33.0,96.0,6.0,37.0,400.0,78.0
2014-05-16,1,15.0,72.0,3.0,22.0,300.0,95.0
2014-05-16,1,19.0,65.0,3.0,19.0,300.0,111.0
2014-05-16,1,9.0,43.0,2.0,13.0,300.0,124.0
2014-05-16,1,7.0,22.0,2.0,11.0,300.0,127.0
2014-05-16,0,12.0,30.0,2.0,15.0,300.0,133.0
2014-05-16,0,11.0,27.0,2.0,14.0,300.0,143.0
2014-05-16,0,10.0,29.0,2.0,15.0,300.0,150.0
2014-05-16,0,15.0,45.0,2.0,20.0,300.0,147.0
2014-05-16,0,17.0,60.0,2.0,25.0,400.0,142.0
2014-05-16,0,14.0,53.0,3.0,26.0,500.0,135.0
2014-05-16,0,33.0,113.0,6.0,38.0,600.0,128.0
2014-05-16,0,57.0,176.0,19.0,49.0,1100.0,120.0
2014-05-16,0,56.0,159.0,25.0,38.0,1200.0,127.0
2014-05-16,0,53.0,127.0,28.0,40.0,1500.0,109.0
2014-05-17,0,53.0,122.0,24.0,56.0,1500.0,80.0
2014-05-17,2,57.0,122.0,20.0,86.0,1500.0,41.0
2014-05-17,2,58.0,112.0,18.0,88.0,1500.0,42.0
2014-05-17,2,56.0,122.0,19.0,120.0,1000.0,6.0
2014-05-17,2,62.0,111.0,27.0,84.0,1100.0,34.0
2014-05-17,1,56.0,94.0,25.0,52.0,1000.0,45.0
2014-05-17,1,48.0,93.0,23.0,83.0,1000.0,32.0
2014-05-17,1,51.0,92.0,34.0,76.0,1200.0,39.0
2014-05-17,2,64.0,108.0,53.0,86.0,1800.0,39.0
2014-05-17,2,76.0,128.0,82.0,96.0,2500.0,48.0
2014-05-17,2,89.0,173.0,81.0,87.0,1900.0,103.0
2014-05-17,0,67.0,112.0,48.0,49.0,1200.0,139.0
2014-05-17,0,55.0,109.0,33.0,33.0,1000.0,166.0
2014-05-17,0,40.0,79.0,20.0,20.0,700.0,177.0
2014-05-17,0,46.0,98.0,19.0,18.0,700.0,192.0
2014-05-17,0,49.0,119.0,21.0,22.0,800.0,213.0
2014-05-17,0,51.0,117.0,19.0,23.0,800.0,216.0
2014-05-17,0,45.0,96.0,14.0,26.0,700.0,189.0
2014-05-17,0,42.0,97.0,13.0,33.0,700.0,174.0
2014-05-17,0,50.0,140.0,12.0,47.0,800.0,141.0
2014-05-17,1,32.0,75.0,11.0,41.0,900.0,97.0
2014-05-17,1,32.0,77.0,13.0,52.0,1100.0,72.0
2014-05-17,1,33.0,78.0,12.0,63.0,1000.0,54.0
2014-05-18,1,23.0,67.0,11.0,60.0,1000.0,46.0
2014-05-18,1,30.0,70.0,7.0,67.0,1000.0,27.0
2014-05-18,1,34.0,64.0,6.0,87.0,1100.0,4.0
2014-05-18,1,39.0,65.0,6.0,93.0,1300.0,2.0
2014-05-18,1,40.0,81.0,6.0,92.0,1300.0,2.0
2014-05-18,1,44.0,109.0,7.0,94.0,1400.0,2.0
2014-05-18,2,49.0,130.0,6.0,90.0,1600.0,2.0
2014-05-18,2,56.0,132.0,14.0,93.0,1500.0,2.0
2014-05-18,2,60.0,166.0,23.0,98.0,1400.0,9.0
2014-05-18,2,62.0,136.0,28.0,88.0,1300.0,29.0
2014-05-18,2,63.0,130.0,27.0,76.0,1100.0,66.0
2014-05-18,0,64.0,121.0,24.0,75.0,1100.0,95.0
2014-05-18,0,75.0,129.0,26.0,80.0,1100.0,123.0
2014-05-18,0,90.0,158.0,30.0,74.0,1100.0,166.0
2014-05-18,0,151.0,250.0,42.0,41.0,1500.0,216.0
2014-05-18,0,120.0,197.0,29.0,38.0,1200.0,190.0
2014-05-18,0,106.0,186.0,26.0,39.0,1100.0,182.0
2014-05-18,0,98.0,178.0,25.0,38.0,1000.0,174.0
2014-05-19,0,99.0,179.0,20.0,44.0,1000.0,144.0
2014-05-19,0,95.0,177.0,20.0,32.0,900.0,147.0
2014-05-19,0,94.0,163.0,18.0,29.0,900.0,134.0
2014-05-19,0,70.0,117.0,11.0,26.0,700.0,135.0
2014-05-19,0,75.0,101.0,6.0,25.0,800.0,128.0
2014-05-19,0,72.0,73.0,4.0,15.0,800.0,125.0
2014-05-19,0,81.0,81.0,5.0,27.0,900.0,128.0
2014-05-19,0,68.0,68.0,6.0,37.0,800.0,110.0
2014-05-19,1,64.0,95.0,5.0,59.0,1000.0,80.0
2014-05-19,0,72.0,72.0,12.0,55.0,1000.0,94.0
2014-05-19,0,82.0,116.0,15.0,45.0,1000.0,107.0
2014-05-19,0,133.0,179.0,30.0,42.0,1300.0,127.0
2014-05-19,0,157.0,200.0,41.0,38.0,1500.0,161.0
2014-05-19,0,155.0,194.0,40.0,33.0,1400.0,202.0
2014-05-19,0,151.0,191.0,36.0,33.0,1400.0,224.0
2014-05-19,0,103.0,158.0,18.0,30.0,900.0,219.0
2014-05-19,0,88.0,175.0,14.0,34.0,900.0,201.0
2014-05-19,0,96.0,196.0,12.0,42.0,900.0,192.0
2014-05-19,0,99.0,215.0,9.0,50.0,1200.0,157.0
2014-05-19,2,117.0,235.0,6.0,84.0,1400.0,91.0
2014-05-19,2,123.0,229.0,4.0,118.0,1600.0,36.0
2014-05-19,2,157.0,243.0,8.0,128.0,2000.0,54.0
2014-05-20,2,188.0,249.0,13.0,79.0,1800.0,105.0
2014-05-20,2,176.0,233.0,16.0,70.0,1700.0,101.0
2014-05-20,2,196.0,243.0,19.0,69.0,1900.0,82.0
2014-05-20,2,218.0,276.0,20.0,89.0,1900.0,44.0
2014-05-20,2,230.0,276.0,18.0,80.0,2200.0,43.0
2014-05-20,2,205.0,232.0,16.0,81.0,1800.0,63.0
2014-05-20,0,157.0,157.0,11.0,50.0,1500.0,93.0
2014-05-20,0,92.0,92.0,10.0,37.0,1100.0,84.0
2014-05-20,1,50.0,50.0,9.0,34.0,800.0,74.0
2014-05-20,1,23.0,23.0,4.0,25.0,500.0,82.0
2014-05-20,1,13.0,29.0,2.0,22.0,400.0,92.0
2014-05-20,1,16.0,25.0,2.0,20.0,400.0,108.0
2014-05-20,1,11.0,11.0,2.0,16.0,400.0,124.0
2014-05-20,0,10.0,24.0,2.0,21.0,400.0,137.0
2014-05-20,0,15.0,26.0,3.0,19.0,400.0,162.0
2014-05-20,0,20.0,32.0,3.0,21.0,400.0,182.0
2014-05-20,0,22.0,31.0,4.0,21.0,400.0,199.0
2014-05-20,0,22.0,31.0,4.0,22.0,400.0,199.0
2014-05-20,0,24.0,55.0,3.0,28.0,400.0,182.0
2014-05-20,0,28.0,77.0,4.0,33.0,600.0,179.0
2014-05-20,0,44.0,129.0,7.0,50.0,900.0,147.0
2014-05-20,0,91.0,277.0,17.0,54.0,1900.0,158.0
2014-05-20,0,129.0,214.0,27.0,44.0,2300.0,168.0
2014-05-20,0,124.0,200.0,26.0,43.0,2300.0,133.0
2014-05-21,2,126.0,181.0,24.0,47.0,2300.0,104.0
2014-05-21,2,111.8,144.0,21.2,61.5,1500.0,55.8
